,entrezgene_id,KEGG_family,KEGG_node,KEGG_subnode
1288,557397,dre03011,Ribosomal proteins,Eukaryotes
1289,336812,dre03011,Ribosomal proteins,Eukaryotes
1290,335539,dre03011,Ribosomal proteins,Eukaryotes
1291,406266,dre03011,Ribosomal proteins,Eukaryotes
1292,192301,dre03011,Ribosomal proteins,Eukaryotes
1293,406387,dre03011,Ribosomal proteins,Eukaryotes
1294,325618,dre03011,Ribosomal proteins,Eukaryotes
1295,336726,dre03011,Ribosomal proteins,Eukaryotes
1296,394036,dre03011,Ribosomal proteins,Eukaryotes
1297,445040,dre03011,Ribosomal proteins,Eukaryotes
1298,336713,dre03011,Ribosomal proteins,Eukaryotes
1299,677758,dre03011,Ribosomal proteins,Eukaryotes
1300,556556,dre03011,Ribosomal proteins,Eukaryotes
1301,394097,dre03011,Ribosomal proteins,Eukaryotes
1302,192299,dre03011,Ribosomal proteins,Eukaryotes
1303,436760,dre03011,Ribosomal proteins,Eukaryotes
1304,405888,dre03011,Ribosomal proteins,Eukaryotes
1305,415159,dre03011,Ribosomal proteins,Eukaryotes
1306,572109,dre03011,Ribosomal proteins,Eukaryotes
1307,436759,dre03011,Ribosomal proteins,Eukaryotes
1308,415168,dre03011,Ribosomal proteins,Eukaryotes
1309,641289,dre03011,Ribosomal proteins,Eukaryotes
1310,195819,dre03011,Ribosomal proteins,Eukaryotes
1311,58101,dre03011,Ribosomal proteins,Eukaryotes
1312,336719,dre03011,Ribosomal proteins,Eukaryotes
1313,558312,dre03011,Ribosomal proteins,Eukaryotes
1314,335629,dre03011,Ribosomal proteins,Eukaryotes
1315,140505,dre03011,Ribosomal RNAs,Eukaryotes
1316,140506,dre03011,Ribosomal RNAs,Eukaryotes
1317,30670,dre03310,1. Thyroid hormone like,1A. Thyroid hormone receptor (THR)
1318,558427,dre03310,1. Thyroid hormone like,1A. Thyroid hormone receptor (THR)
1319,30607,dre03310,1. Thyroid hormone like,1A. Thyroid hormone receptor (THR)
1320,555364,dre03310,1. Thyroid hormone like,1B. Retinoic acid receptor (RAR)
1321,30680,dre03310,1. Thyroid hormone like,1B. Retinoic acid receptor (RAR)
1322,30606,dre03310,1. Thyroid hormone like,1B. Retinoic acid receptor (RAR)
1323,100034753,dre03310,1. Thyroid hormone like,1B. Retinoic acid receptor (RAR)
1324,557714,dre03310,1. Thyroid hormone like,1C. Peroxisome proliferator-activated receptor (PPAR)
1325,563298,dre03310,1. Thyroid hormone like,1C. Peroxisome proliferator-activated receptor (PPAR)
1326,30754,dre03310,1. Thyroid hormone like,1C. Peroxisome proliferator-activated receptor (PPAR)
1327,30750,dre03310,1. Thyroid hormone like,1C. Peroxisome proliferator-activated receptor (PPAR)
1328,557037,dre03310,1. Thyroid hormone like,1C. Peroxisome proliferator-activated receptor (PPAR)
1329,494487,dre03310,1. Thyroid hormone like,1D. Rev-Erb
1330,563150,dre03310,1. Thyroid hormone like,1D. Rev-Erb
1331,571948,dre03310,1. Thyroid hormone like,1D. Rev-Erb
1332,30271,dre03310,1. Thyroid hormone like,1D. Rev-Erb
1333,402815,dre03310,1. Thyroid hormone like,1D. Rev-Erb
1334,554722,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1335,564951,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1336,100004847,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1337,567943,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1338,559245,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1339,562258,dre03310,1. Thyroid hormone like,1F. RAR-related orphan receptor
1340,548341,dre03310,1. Thyroid hormone like,1H. Liver X receptor like receptor
1341,436847,dre03310,1. Thyroid hormone like,1H. Liver X receptor like receptor
1342,557500,dre03310,1. Thyroid hormone like,1H. Liver X receptor like receptor
1343,30076,dre03310,1. Thyroid hormone like,1I. Vitamin D3 like receptor
1344,564511,dre03310,1. Thyroid hormone like,1I. Vitamin D3 like receptor
1345,565875,dre03310,1. Thyroid hormone like,1I. Vitamin D3 like receptor
1346,322358,dre03310,2. Hepatocyte nuclear factor 4 like,2A. Hepatocyte nuclear factor 4 receptor
1347,557104,dre03310,2. Hepatocyte nuclear factor 4 like,2A. Hepatocyte nuclear factor 4 receptor
1348,324010,dre03310,2. Hepatocyte nuclear factor 4 like,2A. Hepatocyte nuclear factor 4 receptor
1349,555578,dre03310,2. Hepatocyte nuclear factor 4 like,2B. Retinoid X receptor (RXR)
1350,30464,dre03310,2. Hepatocyte nuclear factor 4 like,2B. Retinoid X receptor (RXR)
1351,30530,dre03310,2. Hepatocyte nuclear factor 4 like,2B. Retinoid X receptor (RXR)
1352,436617,dre03310,2. Hepatocyte nuclear factor 4 like,2B. Retinoid X receptor (RXR)
1353,553649,dre03310,2. Hepatocyte nuclear factor 4 like,2C. Testicular receptor
1354,569321,dre03310,2. Hepatocyte nuclear factor 4 like,2C. Testicular receptor
1355,445214,dre03310,2. Hepatocyte nuclear factor 4 like,2E. Tailless like receptor
1356,492496,dre03310,2. Hepatocyte nuclear factor 4 like,2E. Tailless like receptor
1357,30418,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1358,393564,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1359,30424,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1360,30427,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1361,325637,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1362,406522,dre03310,2. Hepatocyte nuclear factor 4 like,2F. COUP-TF like receptor
1363,259252,dre03310,3. Estrogen like,3A. Estrogen receptor
1364,317734,dre03310,3. Estrogen like,3A. Estrogen receptor
1365,317733,dre03310,3. Estrogen like,3A. Estrogen receptor
1366,405891,dre03310,3. Estrogen like,3B. Estrogen-related receptor
1367,407693,dre03310,3. Estrogen like,3B. Estrogen-related receptor
1368,405890,dre03310,3. Estrogen like,3B. Estrogen-related receptor
1369,407691,dre03310,3. Estrogen like,3B. Estrogen-related receptor
1370,407692,dre03310,3. Estrogen like,3B. Estrogen-related receptor
1371,553740,dre03310,3. Estrogen like,3C. 3-Ketosteroid receptor
1372,562171,dre03310,3. Estrogen like,3C. 3-Ketosteroid receptor
1373,569575,dre03310,3. Estrogen like,3C. 3-Ketosteroid receptor
1374,100005148,dre03310,3. Estrogen like,3C. 3-Ketosteroid receptor
1375,431720,dre03310,4. Nerve growth factor IB like,4A. Nerve growth factor IB like receptor
1376,436679,dre03310,4. Nerve growth factor IB like,4A. Nerve growth factor IB like receptor
1377,100008101,dre03310,4. Nerve growth factor IB like,4A. Nerve growth factor IB like receptor
1378,548604,dre03310,4. Nerve growth factor IB like,4A. Nerve growth factor IB like receptor
1379,30749,dre03310,5. Fushi tarazu-F1 like,5A. Fushi tarazu-F1 like receptor
1380,83916,dre03310,5. Fushi tarazu-F1 like,5A. Fushi tarazu-F1 like receptor
1381,407626,dre03310,5. Fushi tarazu-F1 like,5A. Fushi tarazu-F1 like receptor
1382,405759,dre03310,5. Fushi tarazu-F1 like,5A. Fushi tarazu-F1 like receptor
1383,30506,dre03310,6. Germ cell nuclear factor,6A. Germ cell nuclear factor receptor
1384,497167,dre03310,6. Germ cell nuclear factor,6A. Germ cell nuclear factor receptor
1385,100001692,dre03310,0. Knirps / DAX like,0B. DAX like receptor
1386,403010,dre03310,0. Knirps / DAX like,0B. DAX like receptor
1387,792708,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1388,794658,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1389,352938,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1390,555516,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1391,571679,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1392,100149598,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1393,100150701,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1394,100004742,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1395,553978,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1396,561491,dre04030,Rhodopsin family,Acetylcholine (muscarinic)
1397,798498,dre04030,Rhodopsin family,Adrenaline
1398,557259,dre04030,Rhodopsin family,Adrenaline
1399,492486,dre04030,Rhodopsin family,Adrenaline
1400,100149100,dre04030,Rhodopsin family,Adrenaline
1401,568614,dre04030,Rhodopsin family,Adrenaline
1402,266750,dre04030,Rhodopsin family,Adrenaline
1403,266751,dre04030,Rhodopsin family,Adrenaline
1404,100330650,dre04030,Rhodopsin family,Adrenaline
1405,266752,dre04030,Rhodopsin family,Adrenaline
1406,266755,dre04030,Rhodopsin family,Adrenaline
1407,266754,dre04030,Rhodopsin family,Adrenaline
1408,557194,dre04030,Rhodopsin family,Adrenaline
1409,100037315,dre04030,Rhodopsin family,Adrenaline
1410,565838,dre04030,Rhodopsin family,Adrenaline
1411,792519,dre04030,Rhodopsin family,Adrenaline
1412,558248,dre04030,Rhodopsin family,Adrenaline
1413,568126,dre04030,Rhodopsin family,Dopamine
1414,792634,dre04030,Rhodopsin family,Dopamine
1415,378719,dre04030,Rhodopsin family,Dopamine
1416,282557,dre04030,Rhodopsin family,Dopamine
1417,378718,dre04030,Rhodopsin family,Dopamine
1418,282554,dre04030,Rhodopsin family,Dopamine
1419,503564,dre04030,Rhodopsin family,Dopamine
1420,503565,dre04030,Rhodopsin family,Dopamine
1421,503566,dre04030,Rhodopsin family,Dopamine
1422,563567,dre04030,Rhodopsin family,Dopamine
1423,100001636,dre04030,Rhodopsin family,Dopamine
1424,100002285,dre04030,Rhodopsin family,Dopamine
1425,100536970,dre04030,Rhodopsin family,Dopamine
1426,567498,dre04030,Rhodopsin family,Dopamine
1427,735302,dre04030,Rhodopsin family,Histamine
1428,735303,dre04030,Rhodopsin family,Histamine
1429,100005590,dre04030,Rhodopsin family,Histamine
1430,561773,dre04030,Rhodopsin family,Histamine
1431,100331077,dre04030,Rhodopsin family,Histamine
1432,100334962,dre04030,Rhodopsin family,Histamine
1433,100001828,dre04030,Rhodopsin family,Serotonin
1434,561647,dre04030,Rhodopsin family,Serotonin
1435,556429,dre04030,Rhodopsin family,Serotonin
1436,100330681,dre04030,Rhodopsin family,Serotonin
1437,100005344,dre04030,Rhodopsin family,Serotonin
1438,797538,dre04030,Rhodopsin family,Serotonin
1439,100004819,dre04030,Rhodopsin family,Serotonin
1440,560808,dre04030,Rhodopsin family,Serotonin
1441,559806,dre04030,Rhodopsin family,Serotonin
1442,751784,dre04030,Rhodopsin family,Serotonin
1443,100000981,dre04030,Rhodopsin family,Serotonin
1444,797212,dre04030,Rhodopsin family,Serotonin
1445,101882850,dre04030,Rhodopsin family,Serotonin
1446,559089,dre04030,Rhodopsin family,Serotonin
1447,368475,dre04030,Rhodopsin family,Serotonin
1448,100038775,dre04030,Rhodopsin family,Serotonin
1449,568269,dre04030,Rhodopsin family,Serotonin
1450,562111,dre04030,Rhodopsin family,Serotonin
1451,565304,dre04030,Rhodopsin family,Serotonin
1452,100536080,dre04030,Rhodopsin family,Serotonin
1453,572143,dre04030,Rhodopsin family,Serotonin
1454,794715,dre04030,Rhodopsin family,Trace amine
1455,100034378,dre04030,Rhodopsin family,Trace amine
1456,100034646,dre04030,Rhodopsin family,Trace amine
1457,100034659,dre04030,Rhodopsin family,Trace amine
1458,100149666,dre04030,Rhodopsin family,Trace amine
1459,100151309,dre04030,Rhodopsin family,Trace amine
1460,100147984,dre04030,Rhodopsin family,Trace amine
1461,100003319,dre04030,Rhodopsin family,Trace amine
1462,100003441,dre04030,Rhodopsin family,Trace amine
1463,100150393,dre04030,Rhodopsin family,Trace amine
1464,100329273,dre04030,Rhodopsin family,Trace amine
1465,100149675,dre04030,Rhodopsin family,Trace amine
1466,100003630,dre04030,Rhodopsin family,Trace amine
1467,100001562,dre04030,Rhodopsin family,Trace amine
1468,100002324,dre04030,Rhodopsin family,Trace amine
1469,100151047,dre04030,Rhodopsin family,Trace amine
1470,100150617,dre04030,Rhodopsin family,Trace amine
1471,100333348,dre04030,Rhodopsin family,Trace amine
1472,100001919,dre04030,Rhodopsin family,Trace amine
1473,100001633,dre04030,Rhodopsin family,Trace amine
1474,100002481,dre04030,Rhodopsin family,Trace amine
1475,100001854,dre04030,Rhodopsin family,Trace amine
1476,100330560,dre04030,Rhodopsin family,Trace amine
1477,100150810,dre04030,Rhodopsin family,Trace amine
1478,795656,dre04030,Rhodopsin family,Trace amine
1479,100034645,dre04030,Rhodopsin family,Trace amine
1480,100149223,dre04030,Rhodopsin family,Trace amine
1481,100034374,dre04030,Rhodopsin family,Trace amine
1482,100034377,dre04030,Rhodopsin family,Trace amine
1483,100034516,dre04030,Rhodopsin family,Trace amine
1484,100331742,dre04030,Rhodopsin family,Trace amine
1485,795486,dre04030,Rhodopsin family,Trace amine
1486,100034373,dre04030,Rhodopsin family,Trace amine
1487,795317,dre04030,Rhodopsin family,Trace amine
1488,751748,dre04030,Rhodopsin family,Trace amine
1489,792119,dre04030,Rhodopsin family,Trace amine
1490,795424,dre04030,Rhodopsin family,Trace amine
1491,100034599,dre04030,Rhodopsin family,Trace amine
1492,100034381,dre04030,Rhodopsin family,Trace amine
1493,100034379,dre04030,Rhodopsin family,Trace amine
1494,100034639,dre04030,Rhodopsin family,Trace amine
1495,100034380,dre04030,Rhodopsin family,Trace amine
1496,795139,dre04030,Rhodopsin family,Trace amine
1497,100034601,dre04030,Rhodopsin family,Trace amine
1498,795068,dre04030,Rhodopsin family,Trace amine
1499,100034600,dre04030,Rhodopsin family,Trace amine
1500,794923,dre04030,Rhodopsin family,Trace amine
1501,100034543,dre04030,Rhodopsin family,Trace amine
1502,100150578,dre04030,Rhodopsin family,Trace amine
1503,794359,dre04030,Rhodopsin family,Trace amine
1504,794512,dre04030,Rhodopsin family,Trace amine
1505,794440,dre04030,Rhodopsin family,Trace amine
1506,794997,dre04030,Rhodopsin family,Trace amine
1507,100034376,dre04030,Rhodopsin family,Trace amine
1508,794579,dre04030,Rhodopsin family,Trace amine
1509,794647,dre04030,Rhodopsin family,Trace amine
1510,100535889,dre04030,Rhodopsin family,Trace amine
1511,100003265,dre04030,Rhodopsin family,Trace amine
1512,108179083,dre04030,Rhodopsin family,Trace amine
1513,108191509,dre04030,Rhodopsin family,Trace amine
1514,108191508,dre04030,Rhodopsin family,Trace amine
1515,103911782,dre04030,Rhodopsin family,Trace amine
1516,108180247,dre04030,Rhodopsin family,Trace amine
1517,110437881,dre04030,Rhodopsin family,Trace amine
1518,101886828,dre04030,Rhodopsin family,Trace amine
1519,101885329,dre04030,Rhodopsin family,Trace amine
1520,110440059,dre04030,Rhodopsin family,Trace amine
1521,323641,dre04030,Rhodopsin family,Adrenomedullin (G10D)
1522,393969,dre04030,Rhodopsin family,Adropin
1523,565492,dre04030,Rhodopsin family,Apelin
1524,561935,dre04030,Rhodopsin family,Apelin
1525,793710,dre04030,Rhodopsin family,Apelin
1526,100000959,dre04030,Rhodopsin family,Anaphylatoxin
1527,794255,dre04030,Rhodopsin family,Anaphylatoxin
1528,794575,dre04030,Rhodopsin family,Angiotensin
1529,100333455,dre04030,Rhodopsin family,Angiotensin
1530,503772,dre04030,Rhodopsin family,Angiotensin
1531,572354,dre04030,Rhodopsin family,BigLEN
1532,561834,dre04030,Rhodopsin family,Bombesin
1533,567289,dre04030,Rhodopsin family,Bombesin
1534,368199,dre04030,Rhodopsin family,Bradykinin
1535,100004938,dre04030,Rhodopsin family,Bradykinin
1536,100330960,dre04030,Rhodopsin family,Bradykinin
1537,569038,dre04030,Rhodopsin family,Cholecystokinin
1538,100137117,dre04030,Rhodopsin family,Cholecystokinin
1539,100331465,dre04030,Rhodopsin family,Cholecystokinin
1540,114550,dre04030,Rhodopsin family,Endothelin
1541,405866,dre04030,Rhodopsin family,Endothelin
1542,30442,dre04030,Rhodopsin family,Endothelin
1543,560081,dre04030,Rhodopsin family,Endothelin
1544,195820,dre04030,Rhodopsin family,Follicle stimulating hormone (FSH)
1545,567820,dre04030,Rhodopsin family,Galanin
1546,561989,dre04030,Rhodopsin family,Galanin
1547,798737,dre04030,Rhodopsin family,Galanin
1548,110438944,dre04030,Rhodopsin family,Galanin
1549,101883414,dre04030,Rhodopsin family,Galanin
